"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x4044862769","x1480998355211898884",2022-01-11 20:21:38,"Bart_Wielinski","Inny ryzykuje zaś, że zostanie szmatą. I szurem https://t.co/IBP0vClNfo","Twitter Web App",47,,,,TRUE,FALSE,37,4,,,,,"twitter.com/rzeczpospolita…","https://t.co/IBP0vClNfo","https://twitter.com/rzeczpospolita/status/1480977454533685253",,,,,,,,,,,"pl","x1480977454533685253",".@pkukiz: Jeden ryzykuje tym, że się nie szczepi, drugi ryzykuje tym, że się szczepi. Mówię to zakładając, że mimo wszystko ten preparat nie jest w 100% przebadany.

https://t.co/RjTtMCdGYg https://t.co/J0z2E7f6AP",2022-01-11 18:58:35,"TweetDeck",69,17,"x194399035","rzeczpospolita","Rzeczpospolita",242217,655,225703,"Polska","Rzeczpospolita to jeden z liderów prasy codziennej w Polsce. Jest najczęściej cytowaną gazetą w kraju. Oto jedyny oficjalny profil Rz.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480998355211898884","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480993569175445515",2022-01-11 20:02:37,"Bart_Wielinski","Mój #insta potrzebuje nowych followersów. Pomożecie?
⬇️⬇️⬇️
https://t.co/sHkH80teFb","Twitter Web App",83,,,,FALSE,FALSE,19,6,,,"insta",,"instagram.com/bart_wielinski/","https://t.co/sHkH80teFb","https://www.instagram.com/bart_wielinski/",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480993569175445515","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480993298944864263",2022-01-11 20:01:32,"Bart_Wielinski","gdybyście nie mieli już dość tematu śmigłowców, tym razem wojskowych, to się trzymajcie: min. Skurkiewicz zapowiedział dziś istotne ograniczenie ambicji na najbliższe lata: zniknęły SOF, budżet zmalał z 7 do 4,7 mld, do 2022 tylko ZOP/SAR, wydłużenie resursów zabytków o 10 lat! https://t.co/E7oz2QkqqN","Twitter Web App",139,,,,FALSE,TRUE,0,70,,,,,,,,,,,,,,,,"x216697571","mswierczynski1","pl",,,,,,,,,,,,,,,,"x994609190487412736","gdybyście nie mieli już dość tematu śmigłowców, tym razem wojskowych, to się trzymajcie: min. Skurkiewicz zapowiedział dziś istotne ograniczenie ambicji na najbliższe lata: zniknęły SOF, budżet zmalał z 7 do 4,7 mld, do 2022 tylko ZOP/SAR, wydłużenie resursów zabytków o 10 lat! https://t.co/E7oz2QkqqN",2018-05-10 16:04:44,"Twitter Web Client",120,70,"x216697571","mswierczynski1","mswierczynski",9826,648,63858,"Warsaw","Since 2015 sec/def analyst at @PolitykaInsight (formerly BBC, RMF, TVP, TVN24) views my own; ""I'm guided by the beauty of our weapons""; RT ≠ endorsement",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480993298944864263","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480989997918560257",2022-01-11 19:48:25,"Bart_Wielinski","Good that #RussiaToday has got the message. 
My advice: don't invade Ukraine any further.
https://t.co/mjwJ4O9Ywb https://t.co/IxoCRFD6wg","Twitter Web App",140,,,,FALSE,TRUE,0,50,,,"RussiaToday",,"rt.com/russia/","https://t.co/mjwJ4O9Ywb","https://www.rt.com/russia/",,,,,,,,,"x41661280","radeksikorski","en",,,,,,,,,,,,,,,,"x1480955154694295557","Good that #RussiaToday has got the message. 
My advice: don't invade Ukraine any further.
https://t.co/mjwJ4O9Ywb https://t.co/IxoCRFD6wg",2022-01-11 17:29:58,"Twitter for Android",288,50,"x41661280","radeksikorski","Radek Sikorski MEP",27679,117,2191,"Bydgoszcz, Warsaw, Brussels","Chairman EU-USA delegation @Europarl_EN
VP EU-UK Friendship Group
Senior Fellow@HarvardCES        
Distinguished Statesman@CSIS          
biuro@radeksikorski.eu",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480989997918560257","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480987931586306052",2022-01-11 19:40:12,"Bart_Wielinski","Bunt księgowych. Jest instrukcja, co mają robić, krok po kroku. Rząd będzie niezadowolony https://t.co/sQGrTX0SMv","Twitter Web App",113,,,,FALSE,FALSE,43,12,,,,,"wyborcza.biz/biznes/7,14758…","https://t.co/sQGrTX0SMv","https://wyborcza.biz/biznes/7,147582,27990227.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480987931586306052","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480971014653812736",2022-01-11 18:32:59,"Bart_Wielinski","Cysorz to ma klawe życie

TVP zaczyna budowę nowego gmachu przy Woronicza za 150 mln zł https://t.co/bf9BeAXtOF","Twitter for Android",111,,,,FALSE,FALSE,108,26,,,,,"warszawa.wyborcza.pl/warszawa/7,544…","https://t.co/bf9BeAXtOF","https://warszawa.wyborcza.pl/warszawa/7,54420,27991938.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/ea99ce81a0be080e.json","Gdynia","Gdynia, Polska","city","Polska","PL","NA NA","NA NA","18.357961 18.569358 18.569358 18.357961 54.422728 54.422728 54.58437 54.58437","https://twitter.com/Bart_Wielinski/status/1480971014653812736","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480958461060034566",2022-01-11 17:43:06,"Bart_Wielinski","cały txt o zakupie #Pegasus przez @CBAgovPL i pośredniku spod Warszawy

⬇️⬇️⬇️⬇️
https://t.co/43lYZqNGAi","Twitter Web App",104,"x1480958457440309255","x4044862769","Bart_Wielinski",FALSE,FALSE,20,3,,,"Pegasus",,"wyborcza.pl/7,75398,279904…","https://t.co/43lYZqNGAi","https://wyborcza.pl/7,75398,27990415,jak-spolonizowano-pegasusa.html#S.DT-K.C-B.2-L.1.duzy",,,,,,,,,"x611507095","CBAgovPL","pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480958461060034566","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480958457440309255",2022-01-11 17:43:05,"Bart_Wielinski","Fragment txt @czuchnowski o pośredniku od którego CBA kupiło #Pegasus-a.

Zauważcie: pod koniec 2020 przedłużono licencję

Jeśli przed wyb. w 2019 inwigilując @KrzysztofBrejza podsłuchiwano sztab opozycji, to czy używając innego źródła nie robiono tego przed wyb. prezydenckimi? https://t.co/D8eY2qvlDq","Twitter Web App",278,,,,FALSE,FALSE,116,43,,,"Pegasus",,,,,"http://pbs.twimg.com/media/FI1qu_zXEAUEnC5.png","https://t.co/D8eY2qvlDq","https://twitter.com/Bart_Wielinski/status/1480958457440309255/photo/1","photo","http://pbs.twimg.com/media/FI1qu_zXEAUEnC5.png","https://t.co/D8eY2qvlDq","https://twitter.com/Bart_Wielinski/status/1480958457440309255/photo/1",,"x1707534913 x87795577","czuchnowski KrzysztofBrejza","pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480958457440309255","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480941065817698304",2022-01-11 16:33:59,"Bart_Wielinski","Wolontariusze z Fundacji Ocalenie spieszyli na pomoc młodemu Syryjczykowi. Patrol w wojskowych mundurach zabrał im telefony i sprzęt medyczny, w tym defibrylator. Wcześniej mundurowi odbezpieczyli broń. 

Czy działania wojskowych to bandytyzm?
https://t.co/8XPo443ycK","Twitter Web App",267,,,,FALSE,FALSE,113,56,,,,,"bialystok.wyborcza.pl/bialystok/7,35…","https://t.co/8XPo443ycK","https://bialystok.wyborcza.pl/bialystok/7,35241,27991153.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480941065817698304","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480940546583580675",2022-01-11 16:31:55,"Bart_Wielinski","Powołania tylko dla neosędziów. Duda odmówił zaprzysiężenia legalnych sędziów 

Czy jest już nowy komentarz Jakuba Żulczyka czy też ciągle obowiązuje stary?
https://t.co/G6rkE9pIby","Twitter Web App",180,,,,FALSE,FALSE,316,76,,,,,"wyborcza.pl/7,75398,279900…","https://t.co/G6rkE9pIby","https://wyborcza.pl/7,75398,27990078.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480940546583580675","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480939300808179712",2022-01-11 16:26:58,"Bart_Wielinski","Nauczyciele wściekli na Czarnka za słowa o korepetycjach. ""Chce skłócić nas z rodzicami"" https://t.co/cAbebAw6UV","Twitter for Android",112,,,,FALSE,FALSE,48,8,,,,,"wyborcza.pl/7,75398,279907…","https://t.co/cAbebAw6UV","https://wyborcza.pl/7,75398,27990759.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/ea99ce81a0be080e.json","Gdynia","Gdynia, Polska","city","Polska","PL","NA NA","NA NA","18.357961 18.569358 18.569358 18.357961 54.422728 54.422728 54.58437 54.58437","https://twitter.com/Bart_Wielinski/status/1480939300808179712","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480915072327245838",2022-01-11 14:50:41,"Bart_Wielinski","Tak #PiS kupował #Pegasus-a. Prywatna spółka zarobiła miliony 

Aby ukryć zakup systemu Pegasus, @CBAgovPL kupiło go przez spółkę MATIC, współpracującą z policją i służbami specjalnymi. Pośrednik zarobił na tym ponad 8 mln zł.

https://t.co/mfgEnjV6Nl","Twitter for Android",251,,,,FALSE,FALSE,179,79,,,"PiS Pegasus",,"wyborcza.pl/7,75398,279904…","https://t.co/mfgEnjV6Nl","https://wyborcza.pl/7,75398,27990415.html",,,,,,,,,"x611507095","CBAgovPL","pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/ea99ce81a0be080e.json","Gdynia","Gdynia, Polska","city","Polska","PL","NA NA","NA NA","18.357961 18.569358 18.569358 18.357961 54.422728 54.422728 54.58437 54.58437","https://twitter.com/Bart_Wielinski/status/1480915072327245838","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480908030111670272",2022-01-11 14:22:42,"Bart_Wielinski","Powstaje senacka komisja do zbadania afery Pegasusa. @MarcinBosacki, jej przyszły szef: Zaprosimy Kaczyńskiego https://t.co/h0nvCwseTd","Twitter for Android",134,,,,FALSE,FALSE,60,12,,,,,"wyborcza.pl/7,82983,279907…","https://t.co/h0nvCwseTd","https://wyborcza.pl/7,82983,27990762.html",,,,,,,,,"x330223690","MarcinBosacki","pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/ea99ce81a0be080e.json","Gdynia","Gdynia, Polska","city","Polska","PL","NA NA","NA NA","18.357961 18.569358 18.569358 18.357961 54.422728 54.422728 54.58437 54.58437","https://twitter.com/Bart_Wielinski/status/1480908030111670272","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480907482767761410",2022-01-11 14:20:32,"Bart_Wielinski","Rząd obniża na pół roku VAT na żywność. Zysk? 45 zł miesięcznie. Ekonomiści: obniżka przyczyni się do zwiększenia inflacji https://t.co/8B7nmRlX85","Twitter for Android",146,,,,FALSE,FALSE,339,95,,,,,"wyborcza.biz/biznes/7,14774…","https://t.co/8B7nmRlX85","https://wyborcza.biz/biznes/7,147743,27990857.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/ea99ce81a0be080e.json","Gdynia","Gdynia, Polska","city","Polska","PL","NA NA","NA NA","18.357961 18.569358 18.569358 18.357961 54.422728 54.422728 54.58437 54.58437","https://twitter.com/Bart_Wielinski/status/1480907482767761410","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480887935830478851",2022-01-11 13:02:52,"Bart_Wielinski","""PiS ośmielił lumpiarstwo""
prof. Jadwiga Staniszkis https://t.co/Nb4Io4gFyI","Twitter Web App",51,,,,TRUE,FALSE,96,2,,,,,"twitter.com/Tulajew/status…","https://t.co/Nb4Io4gFyI","https://twitter.com/Tulajew/status/1480861887839485952",,,,,,,,,,,"pl","x1480861887839485952","Wchodząc na komisję administracji i spraw wewnętrznych zostałem brutalnie zaatakowany przez grupę antyszczepionkowców…
Ileż jadu, ileż nienawiści…
Dlaczego?",2022-01-11 11:19:21,"Twitter for iPhone",447,89,"x164761542","Tulajew","Sylwester Tułajew",11068,1625,15869,"Lublin, PL","Poseł na Sejm RP; były Wiceminister MSWiA; Prawo i Sprawiedliwość.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480887935830478851","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480887345595535365",2022-01-11 13:00:31,"Bart_Wielinski","Białoruski uchodźca polityczny przepłynął Bug. Jest sądzony za nielegalne przekroczenie granicy https://t.co/3ahJm7u7wT","Twitter Web App",119,,,,FALSE,FALSE,22,9,,,,,"bialystok.wyborcza.pl/bialystok/7,35…","https://t.co/3ahJm7u7wT","https://bialystok.wyborcza.pl/bialystok/7,35241,27989284.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480887345595535365","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480886713572601861",2022-01-11 12:58:00,"Bart_Wielinski","Policyjny dozór, a może pięć lat więzienia? Zniszczyli wielbłąda, Józefowi wcisnęli butelkę z piwem w ręce https://t.co/vycAOGIJH3","Twitter Web App",130,,,,FALSE,FALSE,15,1,,,,,"zielonagora.wyborcza.pl/zielonagora/7,…","https://t.co/vycAOGIJH3","https://zielonagora.wyborcza.pl/zielonagora/7,35182,27989767.html",,,,,,,,,,,"pl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480886713572601861","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
"x4044862769","x1480878018746798083",2022-01-11 12:23:27,"Bart_Wielinski","Biuro prasowe PiS rozsyła do polityków ""Głupie wypowiedzi i wpadki Kidawy do ew. memów grafik spotów"". Wśród nich, że ""zbyt mocno wyeksponowała apetyczny biust"".
Czym ci ludzie zajmują za nasze pieniądze... https://t.co/tnO05uZW7v","Twitter Web App",140,,,,FALSE,TRUE,0,138,,,,,,,,,,,,,,,,"x60385221","Wyrwal","pl",,,,,,,,,,,,,,,,"x1480876195373883392","Biuro prasowe PiS rozsyła do polityków ""Głupie wypowiedzi i wpadki Kidawy do ew. memów grafik spotów"". Wśród nich, że ""zbyt mocno wyeksponowała apetyczny biust"".
Czym ci ludzie zajmują za nasze pieniądze... https://t.co/tnO05uZW7v",2022-01-11 12:16:12,"Twitter Web App",678,138,"x60385221","Wyrwal","Marcin Wyrwał",8035,1802,14248,"Warszawa","Dziennikarz śledczy w Onet: wojsko i nie tylko.
marcin.wyrwal@redakcjaonet.pl",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bart_Wielinski/status/1480878018746798083","Bartosz T. Wieliński 🇵🇱💯","Warszawa, Mazowieckie","Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie","https://t.co/LLd9LuH4PD",FALSE,56589,1617,291,133793,108575,2015-10-26 08:16:11,TRUE,"https://t.co/LLd9LuH4PD","http://wyborcza.pl",,"https://pbs.twimg.com/profile_banners/4044862769/1617088085","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1402746581531742208/OWpcV-DZ_normal.jpg"
